Category;Technology;Available;Brand;Model;isOnlineOrder;isSoldByInstalments;Color;Price;Country;Size;Serial
24;ЖК;true;TCL;H24E4464R;true;false;white;30895;Турецкая Республика Северного Кипра;very small;wjauz
24;ЖК;true;TCL;H24E4473;true;false;white;39671;Британская территория в Индийском океане;very small;nrmmc
32;ЖК;true;TCL;H32B3803;true;false;red;48990;Экваториальная Гвинея;medium;mg
32;ЖК;false;TCL;H32B3804;false;false;purple;28176;Мелилья;very small;arh
32;ЖК;false;TCL;H32B3805;false;false;white;50678;Восточный Тимор;very small;saafc
32;ЖК;true;TCL;H32B3813;true;true;blue;19275;Норвегия;small;f
32;ЖК;true;TCL;H32B3904;true;true;yellow;18141;Индия;small;by
32;ЖК;true;TCL;H32E4413;false;false;black;19906;Украина;medium;kahsn
32;ЖК;true;TCL;H32E4414;false;false;pink;26386;Сахарская Арабская Демократическая Республика;very small;lykflmnd
32;ЖК;false;TCL;H32E4433;false;true;red;12289;Гернси;very big;yoajflro
32;ЖК;false;TCL;H32E4443;true;false;purple;41678;Гавайи;small;kytfea
32;ЖК;true;TCL;H32E4453;true;false;yellow;10918;Кокосовые острова;small;zyhpiav
32;ЖК;true;TCL;H32E4463;true;true;red;17947;Токелау;small;umgex
32;ЖК;true;TCL;H32E4473;false;true;orange;20846;Словакия;big;qzupx
32;ЖК;true;TCL;H32S3803;false;true;orange;43818;Монтсеррат;medium;s
32;ЖК;false;TCL;H32S3804;true;false;orange;17325;Коморские Острова;small;pqrixr
32;ЖК;false;TCL;H32S3805;true;true;brawn;16682;Сингапур;big;gkq
32;ЖК;true;TCL;H32S5916;false;true;yellow;16199;Кирибати;very big;kmetlaa
24;ЖК;false;TCL;L24B2820;false;false;white;14637;Эритрея;big;ajpsek
24;ЖК;false;TCL;L24D3260F;true;true;red;21013;Пакистан;very small;c
24;ЖК;false;TCL;L24D3270;false;false;blue;23056;Аргентина;small;b
24;ЖК;true;TCL;L24D3300FC;true;true;white;52673;Антигуа и Барбуда;very small;qbdmy
24;ЖК;true;TCL;L24E3110FC;false;false;pink;13871;Луганская Народная Республика;small;iydrs
24;ЖК;true;TCL;L24E3130FC;false;false;blue;53919;Антарктида;big;rsee
24;ЖК;true;TCL;L24E3140FC;false;true;red;34470;Катар;very big;xvi
24;ЖК;true;TCL;L24E3150FC;false;true;green;41200;Каймановы острова;medium;wrrigau
24;ЖК;false;TCL;L24E4103F;false;true;blue;53974;Азания;very big;agz
24;ЖК;true;TCL;L24E4104FR;false;false;black;52867;Фолклендские острова;very big;cqe
24;ЖК;false;TCL;L24E4133F;true;true;brawn;52460;Бангладеш;small;jzkae
24;ЖК;false;TCL;L24E4143F;true;true;yellow;12461;Лесото;small;vcad
24;ЖК;true;TCL;L24E4153F;true;true;red;11173;Багамские Острова;medium;hlqldeje
24;ЖК;false;TCL;L24E4233F;false;false;purple;32312;Сент-Люсия;very big;zju
24;ЖК;false;TCL;L24E4243F;false;false;white;40452;Турция;medium;aq
24;ЖК;false;TCL;L24E4253F;false;false;yellow;29646;Силенд;very big;rvrciara
24;ЖК;true;TCL;L24E4363F;true;false;brawn;48274;Турецкая Республика Северного Кипра;medium;ufxdik
24;ЖК;true;TCL;L24E4373F;true;true;yellow;20592;Сенегал;small;gnx
24;ЖК;true;TCL;L24E4383F;true;false;black;41959;Гамбия;small;hpgw
24;ЖК;false;TCL;L24E4393F;true;false;yellow;42661;США;medium;j
32;ЖК;true;TCL;L32B2600;false;true;yellow;20945;Бахрейн;medium;tjur
32;ЖК;true;TCL;L32B2800;false;true;orange;45276;Ирак;medium;ogpnxju
32;ЖК;false;TCL;L32B2820;true;false;pink;50757;Малави;big;rbwcxzsz
32;ЖК;true;TCL;L32B330;false;false;green;51761;Габон;big;dzbdqi
32;ЖК;true;TCL;L32B4600;false;true;white;28993;Мальта;very big;uva
32;ЖК;true;TCL;L32D10;false;false;black;10212;Сент-Китс и Невис;small;cxefwfbd
32;ЖК;false;TCL;L32D3300C;true;true;purple;35080;Острова Питкэрн;very big;kcr
32;ЖК;false;TCL;L32E3000C;true;false;white;40121;Австрия;small;jmroevb
32;ЖК;false;TCL;L32E3003;true;true;black;45517;Швеция;small;bb
32;ЖК;false;TCL;L32E3004;true;true;black;45767;Аргентина;big;wmxpofpk
32;ЖК;false;TCL;L32E3005;false;false;black;14400;Гвинея-Бисау;very big;hyyfm
32;ЖК;false;TCL;L32E3110C;false;false;white;51648;Синт-Мартен;very big;ysionb
32;ЖК;true;TCL;L32E4300CE;false;false;purple;50430;Йемен;small;ynpp
32;ЖК;false;TCL;L32E4333;false;true;red;40240;Белоруссия;very big;sgz
32;ЖК;true;TCL;L32E4363;true;true;white;30371;Алжир;very big;viqge
32;ЖК;false;TCL;L32E4373;false;false;brawn;13391;Мали;very small;u
32;ЖК;false;TCL;L32E4383;true;false;purple;11998;Коморские Острова;very big;hrdvvlc
32;ЖК;false;TCL;L32E4393;true;true;orange;16363;Химан и Хеб;very big;qfbpmpe
32;ЖК;false;TCL;L32E4503;true;true;yellow;42442;Германия;very small;j
32;ЖК;false;TCL;L32E5200;false;false;pink;44719;Франция;big;enrxor
32;ЖК;true;TCL;L32E5500F3D;false;true;red;44520;Украина;small;wc
32;ЖК;true;TCL;L32E5503;true;false;purple;26865;Таджикистан;big;jwdgchqh
32;ЖК;true;TCL;L32F3300;true;true;white;25575;Острова Питкэрн;very big;u
32;ЖК;false;TCL;L32F3300C;true;true;white;38047;Сингапур;small;ptnknw
32;ЖК;true;TCL;L32F3303;false;false;black;28339;Кипр;medium;yu
32;ЖК;false;TCL;L32F3390C;true;false;green;40618;Остров Мэн;big;xkfnkcr
32;ЖК;true;TCL;L32F3393;false;true;blue;13124;Приднестровская Молдавская Республика;medium;kmtdxaj
32;ЖК;true;TCL;L32P60;true;true;purple;27231;Эсватини;very small;m
32;ЖК;false;TCL;L32P60U;false;false;green;17917;Кувейт;medium;rylb
32;ЖК;false;TCL;L32S4600;false;false;red;41654;Иордания;medium;zej
32;ЖК;true;TCL;L32V62103DCE;false;true;purple;44275;Канарские острова;very small;tdqfvn
32;ЖК;true;TCL;L39E3000FC;false;true;red;53746;Вануату;very big;uuylvq
55;ЖК;true;TCL;L55C1CUS;true;true;brawn;43650;Латвия;very big;r
55;ЖК;false;TCL;L55C6US;false;false;pink;23347;Сен-Мартен;medium;tll
55;ЖК;false;TCL;L55E5500F3D;false;true;green;27282;Тонга;big;smc
55;ЖК;true;TCL;L55E5800US;true;true;red;37838;Доминиканская Республика;very small;fua
55;ЖК;false;TCL;L55E5900US;true;true;blue;31295;Грузия;medium;jbrlv
55;ЖК;true;TCL;L55P1US;false;true;white;11459;Молдавия;very small;difegro
55;ЖК;true;TCL;L55P2US;true;true;pink;50150;Словакия;very big;lfhxsoz
55;ЖК;true;TCL;L55P62US;true;false;black;53622;Коморские Острова;very big;xquvh
55;ЖК;false;TCL;L55S4600F;false;true;yellow;16471;Французские Южные и Антарктические территории;small;lmjiuqg
55;ЖК;false;TCL;L55V7300F3DE;false;true;pink;40687;Украина;medium;ip
24;ЖК;false;TCL;LED24D2710;false;true;red;14053;Албания;very big;oqez
24;ЖК;false;TCL;LED24D2900S;true;false;white;27801;Йемен;small;holiddxe
24;ЖК;true;TCL;LED24D2900SA;true;true;red;36275;Греция;big;wxwdgvsc
32;ЖК;true;TCL;LED32D2700;false;true;red;15728;Синт-Мартен;small;vhlth
32;ЖК;false;TCL;LED32D2710;true;true;pink;26428;Ботсвана;very big;yxiyzj
32;ЖК;true;TCL;LED32D2900;true;false;blue;54142;Азербайджан;very big;uqhpagyw
32;ЖК;true;TCL;LED32D2900S;true;false;pink;12434;Гондурас;medium;lo
32;ЖК;true;TCL;LED32D2930;true;true;orange;27108;Коста-Рика;very big;cugisz
32;ЖК;true;TCL;LED32D3000;false;false;purple;51391;Мозамбик;medium;tpakhl
55;ЖК;true;TCL;LED55D2730B;true;false;black;23649;Гвинея;medium;ohguem
55;ЖК;false;TCL;LED55D2740;false;false;black;19015;Ангола;small;ddv
55;ЖК;true;TCL;LED55D2900;true;true;white;37494;Гаити;big;ojiqfjd
55;ЖК;false;TCL;LED55D2930;true;false;purple;30235;Лихтенштейн;very big;nveqc
55;ЖК;false;TCL;LED55D2930US;true;false;purple;30410;Босния и Герцеговина;very big;s
55;ЖК;true;TCL;U55S6806S;true;true;blue;13581;Шпицберген;big;msbtzfpt
55;ЖК;true;TCL;U55S6906;false;false;pink;11395;Лаос;medium;uw
55;ЖК;false;TCL;U55S7906;true;false;red;46038;Восточный Тимор;small;egtls
32;ЖК;false;TechniSat;MultyVision 32;false;true;green;21141;Северные Марианские острова;small;tjulzsb
32;ЖК;false;TechniSat;MultyVision 32 ISIO;false;true;green;48018;Коста-Рика;very big;whbgk
32;ЖК;true;TechniSat;TechniLine 32 HD;false;true;purple;22585;Макао;very big;vjntr
32;ЖК;false;TechniSat;TechniVision 32 HD2;true;true;brawn;12515;Австрия;big;i
32;ЖК;true;Techno;LED-PX32;true;true;blue;52136;Мали;very big;zzkjurma
32;ЖК;true;Techno;TS-3215;true;true;green;35267;Бангладеш;medium;xxq
32;ЖК;false;Techno;TS-3230Bl;true;true;orange;40403;Суринам;very small;emnb
32;ЖК;true;Techno;TS-3235;true;true;green;25683;Боливия;small;fwsy
32;ЖК;true;TECKTON;TL-32A1;true;false;blue;13391;Маршалловы Острова;very big;avddfpf
32;ЖК;false;TECKTON;TL-32A2;false;false;orange;18154;Франция;small;jtkgecmk
32;ЖК;true;TECKTON;TL-32D1W;true;true;green;16454;Монтсеррат;very big;rm
32;ЖК;true;TECKTON;TL-32S1W;true;true;pink;46757;Норвегия;small;jcaoydfy
32;ЖК;false;TECKTON;TL-32VWTS;false;false;white;38730;Бермудские острова;small;t
32;ЖК;true;Teco;TL-3212RM;false;true;red;53561;Мавритания;very small;ghqdx
32;ЖК;true;Teco;TL-3271RW;false;false;green;24060;Монголия;very small;wkfet
32;ЖК;true;Teco;TL-3291RW;true;true;pink;48862;Гавайи;big;lvao
32;ЖК;true;Tedelex;KG32AS620;true;false;purple;44686;Буркина-Фасо;medium;egfmwmui
32;ЖК;false;Tedelex;KL32AS528;false;false;yellow;47861;Франция;small;mggcjmdg
24;ЖК;false;Tedelex;T24AS619;false;true;red;31089;Албания;very big;a
32;ЖК;false;TELEFUNKEN;D32093BG T2/CI;true;false;pink;10084;Джибути;very big;xnjcfk
32;ЖК;true;TELEFUNKEN;D320F93BG T2/CI;false;true;black;18541;Бермудские острова;small;dlawyom
32;ЖК;false;TELEFUNKEN;DC320F93BG T2/CI;true;false;green;21646;Китайская Республика;very big;pehh
32;ЖК;true;TELEFUNKEN;DUR320F93BG T2/CI;true;true;blue;45857;Гватемала;medium;wpvhmsm
24;ЖК;false;TELEFUNKEN;T24TX275LPB;true;true;black;40149;Мелилья;small;tnfijy
32;ЖК;true;TELEFUNKEN;T32KWM875 FHD DVB-T;false;false;brawn;14182;Остров Мэн;medium;gvsfrrs
32;ЖК;true;TELEFUNKEN;T32TX275DLBP;false;true;brawn;41082;ЮАР;very big;ovvchq
32;ЖК;true;TELEFUNKEN;T32TX282DLBP;false;false;black;24653;Исландия;very small;tc
32;ЖК;true;TELEFUNKEN;T32TX287DLBP-T2;true;true;white;38271;Италия;very small;lb
24;ЖК;true;TELEFUNKEN;TF-LED24S1;false;true;red;17946;Гана;medium;dj
24;ЖК;false;TELEFUNKEN;TF-LED24S13;false;true;green;23122;Голанские высоты;very small;ufcstq
24;ЖК;false;TELEFUNKEN;TF-LED24S15;true;true;black;17950;Синт-Мартен;very small;ztmfl
24;ЖК;false;TELEFUNKEN;TF-LED24S2;true;true;orange;41158;Абхазия;small;gguu
24;ЖК;false;TELEFUNKEN;TF-LED24S28;false;true;yellow;42469;Приднестровская Молдавская Республика;big;orjd
24;ЖК;false;TELEFUNKEN;TF-LED24S29T2;true;false;pink;19218;Сербия;big;l
24;ЖК;true;TELEFUNKEN;TF-LED24S3;true;false;brawn;9250;Виргинские острова США;very small;wbmikz
24;ЖК;false;TELEFUNKEN;TF-LED24S5;true;true;white;50527;Экваториальная Гвинея;big;cbagsl
24;ЖК;false;TELEFUNKEN;TF-LED24S5T2;false;false;green;31721;Андорра;medium;hw
24;ЖК;true;TELEFUNKEN;TF-LED24S6;true;false;yellow;20599;Силенд;big;nyimzaa
24;ЖК;false;TELEFUNKEN;TF-LED24S9T2;true;true;blue;17644;Гибралтар;medium;lbtlb
24;ЖК;false;TELEFUNKEN;TF-LED28S14;false;false;red;23833;Испания;big;jay
32;ЖК;true;TELEFUNKEN;TF-LED32S1;true;false;purple;48649;Чад;very small;w
32;ЖК;false;TELEFUNKEN;TF-LED32S11;false;true;purple;53940;Фарерские острова;small;ozjpgww
32;ЖК;false;TELEFUNKEN;TF-LED32S12T2;false;true;orange;34292;Синт-Мартен;very small;v
32;ЖК;false;TELEFUNKEN;TF-LED32S13;true;true;purple;46328;Финляндия;medium;zayfy
32;ЖК;false;TELEFUNKEN;TF-LED32S13T2;true;true;white;23561;Силенд;small;xmwfhpga
32;ЖК;true;TELEFUNKEN;TF-LED32S22T2;true;false;purple;54167;Острова Святой Елены Вознесения и Тристан-да-Кунья;very small;mqerwoxx
32;ЖК;false;TELEFUNKEN;TF-LED32S23;true;true;blue;23666;Гондурас;very big;vio
32;ЖК;true;TELEFUNKEN;TF-LED32S26;true;false;pink;54976;Мавритания;very big;a
32;ЖК;false;TELEFUNKEN;TF-LED32S26T2;false;false;green;18216;Сан-Марино;big;abog
32;ЖК;true;TELEFUNKEN;TF-LED32S29T2;true;true;orange;23351;Лаос;big;y
32;ЖК;true;TELEFUNKEN;TF-LED32S34;true;true;green;26456;Франция;very small;rrwmnz
32;ЖК;false;TELEFUNKEN;TF-LED32S35T2;false;true;blue;32235;Белоруссия;medium;jhmrck
32;ЖК;false;TELEFUNKEN;TF-LED32S4;true;false;purple;51354;Швеция;very small;dnmkhw
32;ЖК;true;TELEFUNKEN;TF-LED32S41T2;true;false;orange;17093;Государство Ва;medium;culvjj
32;ЖК;false;TELEFUNKEN;TF-LED32S6;true;false;red;32583;Руанда;small;bcukfls
32;ЖК;true;TELEFUNKEN;TF-LED32S7;true;false;pink;35119;Армения;very big;be
32;ЖК;false;TELEFUNKEN;TF-LED32S7T2;false;false;yellow;53108;Узбекистан;very big;lafc
32;ЖК;true;TELEFUNKEN;TF-LED32S9T2;true;false;red;36560;Сен-Пьер и Микелон;very small;ygamj
55;ЖК;false;TELEFUNKEN;TF-LED55S37T2SU;true;true;red;12907;Хорватия;small;rvm
55;ЖК;true;TELEFUNKEN;TF-LED55S60T2SU;false;false;pink;9542;Сербия;very big;jaf
32;ЖК;false;TELEFUNKEN;UR320F93BG T2/CI;true;false;blue;36428;Вьетнам;very big;ejb
24;ЖК;true;TELEFUNKEN;WH24-EB11;false;true;black;32162;Монтсеррат;very small;pce
24;ЖК;false;Thomson;24FS4246C;true;false;red;53917;Республика Косово;big;u
24;ЖК;false;Thomson;24FS4266C;false;true;red;52045;Азад Джамму и Кашмир;very big;c
24;ЖК;false;Thomson;24FS5246;true;true;green;44368;Гуам;small;ei
24;ЖК;true;Thomson;24FS5246C;true;false;brawn;41008;Украина;very big;pncgo
24;ЖК;false;Thomson;24FS6246;false;false;orange;47127;Пунтленд;very small;qgyyioj
24;ЖК;false;Thomson;24FT4253;false;true;purple;23057;Китайская Республика;very big;yxneuy
24;ЖК;true;Thomson;24FT5253;false;false;yellow;24766;Исландия;very small;jxqjtit
24;ЖК;true;Thomson;24FU5253C;true;false;white;45899;Остров Рождества;small;n
24;ЖК;true;Thomson;24FU5253CW;false;true;purple;36296;Эритрея;big;tqepj
24;ЖК;true;Thomson;24FW4323;true;true;pink;50350;Сахарская Арабская Демократическая Республика;big;reby
24;ЖК;false;Thomson;24HA4243;false;false;yellow;31538;Нигерия;big;afu
24;ЖК;true;Thomson;24HA4243W;true;false;brawn;39113;Грузия;very small;wyouevc
24;ЖК;true;Thomson;24HS3246;true;true;pink;9613;Монако;very big;w
24;ЖК;false;Thomson;24HU5253;true;true;pink;43616;Гернси;small;crr
24;ЖК;false;Thomson;24HU5253W;false;true;red;11041;Иран;small;udyrbvy
32;ЖК;false;Thomson;32 M61NH20;true;true;green;50190;Ангилья;very big;hnxzibc
32;ЖК;false;Thomson;32B2500;false;true;yellow;47275;Коморские Острова;big;tlxwgd
32;ЖК;false;Thomson;32B330;true;false;orange;31434;Сербия;medium;s
32;ЖК;false;Thomson;32E90NH22C;true;true;orange;39917;Китайская Республика;medium;gwm
32;ЖК;true;Thomson;32E92NH22;true;false;blue;51833;Северные Марианские острова;big;uwdncdpq
32;ЖК;false;Thomson;32FA3103;false;true;red;35686;Мадейра;big;zzj
32;ЖК;true;Thomson;32FA3104;false;true;orange;11224;Мелилья;big;ppkmozvq
32;ЖК;false;Thomson;32FR5234;false;true;brawn;23967;Хорватия;medium;lz
32;ЖК;true;Thomson;32FR5524;false;false;purple;11951;Нидерланды;very big;tu
32;ЖК;true;Thomson;32FR6634;true;true;purple;16605;Япония;very big;ekd
32;ЖК;true;Thomson;32FS3246;true;false;red;38443;Багамские Острова;very small;dprivqr
32;ЖК;true;Thomson;32FS3246C;true;true;green;33974;Малави;small;e
32;ЖК;false;Thomson;32FS5246;false;false;orange;44869;Гваделупа;very small;e
32;ЖК;true;Thomson;32FS5246C;true;false;blue;28322;Аландские острова;small;dmb
32;ЖК;false;Thomson;32FS6646;false;false;yellow;46965;Бермудские острова;medium;kdr
32;ЖК;false;Thomson;32FT5453;true;false;pink;39446;Мадейра;very big;nuzzlcec
32;ЖК;false;Thomson;32FT5455;true;false;yellow;30218;Маврикий;big;gm
32;ЖК;true;Thomson;32FT7563;true;false;pink;53923;Болгария;very big;kpysrv
32;ЖК;true;Thomson;32FU5253;false;true;green;24285;Тринидад и Тобаго;small;fjzu
32;ЖК;true;Thomson;32FU5253W;true;true;brawn;23651;Гренада;small;kxx
32;ЖК;true;Thomson;32FU5554;false;true;white;9659;Израиль;big;cpb
32;ЖК;true;Thomson;32FU5554W;true;true;green;32019;Ливан;medium;zoiamzmp
32;ЖК;false;Thomson;32FU5555S;true;false;white;31776;Теркс и Кайкос;very small;kebbik
32;ЖК;true;Thomson;32FZ5233;true;true;green;10886;Украина;very small;vpqgxcbd
32;ЖК;true;Thomson;32FZ5235;false;false;purple;12358;Приднестровская Молдавская Республика;very big;chax
32;ЖК;true;Thomson;32FZ5533W;true;false;orange;28995;Новая Каледония;medium;yfxuk
32;ЖК;false;Thomson;32FZ5534;false;true;purple;50357;Гвинея;small;yucrcj
32;ЖК;false;Thomson;32HA3104;true;false;orange;22258;Андорра;medium;uxvvpci
32;ЖК;false;Thomson;32HA3203;true;true;orange;18165;Кука острова;big;ajpk
32;ЖК;false;Thomson;32HA3204;true;true;blue;12847;Чад;medium;hlld
32;ЖК;true;Thomson;32HA3205;false;true;blue;10872;Доминика;very small;uu
32;ЖК;false;Thomson;32HA4243;true;false;brawn;19212;Государство Палестина;very big;awp
32;ЖК;false;Thomson;32HA4243W;false;false;purple;36851;Катар;very small;rpswdxus
32;ЖК;false;Thomson;32HB3103;true;true;brawn;30108;Французская Полинезия;big;ylh
32;ЖК;false;Thomson;32HB3105;true;false;black;48113;Пунтленд;medium;igwtt
32;ЖК;false;Thomson;32HB3105W;true;false;pink;30190;Республика Конго;very small;gfxrfzad
32;ЖК;false;Thomson;32HC3106;true;false;white;48176;Приднестровская Молдавская Республика;very big;hyqz
32;ЖК;false;Thomson;32HC3121;false;false;black;43847;Китайская Республика;very big;au
32;ЖК;true;Thomson;32HC3201;true;true;white;11029;Кот-д'Ивуар;very big;rzfacvot
32;ЖК;false;Thomson;32HC3206;true;false;black;22365;Соломоновы Острова;medium;mciu
32;ЖК;true;Thomson;32HE8022;true;true;red;30665;Габон;medium;yt
32;ЖК;true;Thomson;32HE8234B;false;true;pink;38947;Эстония;medium;qhouhoyq
32;ЖК;true;Thomson;32HE9234B;false;false;green;51861;Гватемала;very small;z
32;ЖК;false;Thomson;32HR3022;true;true;red;18569;Китайская Республика;small;xphnxa
32;ЖК;false;Thomson;32HR3230;false;false;pink;39753;Панама;medium;npa
32;ЖК;false;Thomson;32HR3234;false;true;orange;52021;Абхазия;medium;ft
32;ЖК;true;Thomson;32HR5230;false;false;yellow;13348;Азорские острова;very small;iwqup
32;ЖК;true;Thomson;32HS2040C;true;false;white;46763;Ямайка;medium;wcgztktd
32;ЖК;false;Thomson;32HS2244;true;true;green;31161;Босния и Герцеговина;medium;wknyrpx
32;ЖК;false;Thomson;32HS2246C;false;false;brawn;21780;Чехия;very small;li
32;ЖК;false;Thomson;32HS3013;true;true;brawn;29646;Вазиристан;medium;lxndgv
32;ЖК;false;Thomson;32HS3246C;true;true;blue;36649;Сен-Мартен;very small;gjoaqs
32;ЖК;false;Thomson;32HS4244;false;false;pink;22692;Хорватия;very small;hfm
24;ЖК;true;Thomson;32HS4246C;false;true;black;25039;Мадагаскар;medium;hkdx
32;ЖК;false;Thomson;32HS5246;true;false;red;34594;Испания;small;qwa
32;ЖК;false;Thomson;32HS5246C;true;false;blue;40270;Коморские Острова;very small;ebmwqoty
32;ЖК;false;Thomson;32HT2253;true;true;black;22863;Замбия;very big;tezgqcel
32;ЖК;true;Thomson;32HT4253;false;false;blue;12007;Таиланд;big;wxi
32;ЖК;false;Thomson;32HT5453;true;true;blue;19237;Гамбия;very big;nin
32;ЖК;true;Thomson;32HU2253;true;true;orange;33851;Доминика;big;tz
32;ЖК;true;Thomson;32HU3253;true;true;orange;42636;Шри-Ланка;small;xbct
32;ЖК;false;Thomson;32HU4253;false;true;red;27862;Самоа;small;hlkerr
32;ЖК;true;Thomson;32HU5253;false;true;brawn;13034;Казахстан;big;bzgrin
32;ЖК;false;Thomson;32HU5253W;true;false;white;10593;Ливан;very small;gzvzwz
32;ЖК;false;Thomson;32HW3323;true;false;purple;20170;Гамбия;small;prub
32;ЖК;false;Thomson;32HW3324;true;true;green;15424;Гана;very small;hcttihl
32;ЖК;true;Thomson;32HW5523;false;false;yellow;17591;Донецкая Народная Республика;very big;onfuvati
32;ЖК;true;Thomson;32HZ3223;false;false;black;44086;Лихтенштейн;small;io
32;ЖК;true;Thomson;32HZ4233;true;false;purple;32692;ЦАР;small;d
32;ЖК;true;Thomson;32HZ5233;false;true;purple;18872;Лаос;medium;bs
32;ЖК;true;Thomson;32HZ5233W;false;false;orange;50868;Острова Питкэрн;small;n
32;ЖК;false;Thomson;32LB030B5;true;false;red;50584;Мальта;small;qufmtkjx
32;ЖК;true;Thomson;32LB040S5;false;false;pink;28504;Австрия;medium;he
32;ЖК;false;Thomson;32LB052B5;false;false;white;27754;Ямайка;small;unvyk
32;ЖК;true;Thomson;32LB115B5;true;false;purple;30522;Южный Судан;big;mevfsqfq
32;ЖК;false;Thomson;32LB120S4;true;true;pink;12918;Сан-Марино;medium;pspjkrm
32;ЖК;true;Thomson;32LB125B5;false;false;pink;24684;Вануату;medium;irgnmv
32;ЖК;false;Thomson;32LB130B5;false;true;purple;30355;Боливия;very small;b
32;ЖК;true;Thomson;32LB130S5;false;false;pink;45438;Сербия;medium;gh
32;ЖК;true;Thomson;32LB220B4;false;false;pink;47462;Республика Косово;very small;h
32;ЖК;false;Thomson;32M71NH20;true;false;purple;40920;Лесото;big;y
32;ЖК;true;Thomson;32N90NH22N;false;false;green;26917;Грузия;very small;mtz
32;ЭЛТ;true;Thomson;32WB642S;true;true;yellow;49022;Сомали;big;yhlzffww
32;ЭЛТ;false;Thomson;32WB842S;false;true;green;9420;Джибути;medium;lydfn
32;ЭЛТ;true;Thomson;32WD610S;false;true;pink;19893;Эритрея;very big;b
32;ЭЛТ;false;Thomson;32WD810B;true;true;red;25191;Самоа;very big;yak
32;ЭЛТ;false;Thomson;32WE612;false;true;blue;48746;Папуа - Новая Гвинея;medium;sciarqy
32;ЭЛТ;false;Thomson;32WF400G;false;false;brawn;36769;Бермудские острова;very small;j
32;ЭЛТ;false;Thomson;32WF402G;false;true;brawn;22686;ЮАР;very big;neofll
32;ЭЛТ;true;Thomson;32WF45EG;true;false;purple;24770;Монтсеррат;big;aha
32;ЭЛТ;false;Thomson;32WF66WL;false;true;blue;43141;Гернси;very small;bgbyhos
32;ЭЛТ;false;Thomson;32WF66WR;true;false;black;33454;Папуа - Новая Гвинея;big;qg
32;ЭЛТ;true;Thomson;32WH402S;false;true;blue;24145;Парагвай;big;ctu
32;ЭЛТ;false;Thomson;32WH412B;true;true;brawn;39826;Бразилия;medium;bwfgj
32;ЭЛТ;false;Thomson;32WM402;true;true;purple;26118;Виргинские острова США;big;aoqqmbl
32;Плазменая панель;true;Thomson;32WP95E;true;false;orange;52915;Гваделупа;very small;xddisor
32;ЭЛТ;false;Thomson;32WR45E;false;true;brawn;29671;Аруба;big;igyrmwuf
32;Плазменая панель;false;Thomson;32WS95EF;true;true;green;17096;Саба;big;qnjxjp
32;ЭЛТ;false;Thomson;32WT45ES;false;true;purple;27158;Пуэрто-Рико;very small;azs
32;ЭЛТ;true;Thomson;32WX410S;true;true;brawn;25183;Северные Марианские острова;very big;bz
32;ЭЛТ;false;Thomson;32WX410T;true;false;white;36208;Самоа;big;bzrem
32;ЭЛТ;false;Thomson;32WX610S;false;false;white;9139;США;small;ftv
32;ЭЛТ;false;Thomson;32WX65ES;false;false;black;14138;Республика Косово;medium;ypuz
32;ЭЛТ;true;Thomson;32WX66EW;false;true;yellow;13594;Монако;medium;lpznbx
32;ЭЛТ;true;Thomson;32WZ410S;true;false;orange;26181;Сахарская Арабская Демократическая Республика;big;marp
32;ЭЛТ;true;Thomson;32WZ412S;false;true;orange;37637;Чехия;very big;uyontcpq
32;ЭЛТ;true;Thomson;32WZ610S;false;true;yellow;32205;Азания;very small;izwyjhw
32;ЭЛТ;true;Thomson;32WZ840W;true;true;pink;28038;Сирия;big;heb
32;ЖК;false;Thomson;32В2600;true;false;pink;45576;Фиджи;medium;tficai
32;ЖК;true;Thomson;40FW3253;true;false;yellow;12333;Эстония;very big;koto
32;ЖК;false;Thomson;40FW3323;true;false;green;39081;Бонэйр;small;qshul
55;ЖК;false;Thomson;50FW5563;false;true;green;43802;Азад Джамму и Кашмир;big;eavvlkil
55;ЖК;false;Thomson;55FA3203;false;false;brawn;14638;Таиланд;very big;q
55;ЖК;false;Thomson;55FA3204;false;true;orange;30263;Аландские острова;medium;rasdddm
55;ЖК;false;Thomson;55FA3205;true;false;orange;32972;Саба;very small;vxmifxze
55;ЖК;true;Thomson;55FA5404;true;false;yellow;16794;Сеута;big;cettw
55;ЖК;true;Thomson;55FA5405;true;false;brawn;53560;Восточный Тимор;very small;sobzay
55;ЖК;false;Thomson;55FB3103;false;false;pink;25158;Эритрея;big;l
55;ЖК;true;Thomson;55FS6646;false;false;yellow;9060;Тонга;small;kie
55;ЖК;false;Thomson;55FT5643;true;false;red;50521;Токелау;medium;zu
55;ЖК;false;Thomson;55FT7763;true;false;yellow;28095;Замбия;medium;ek
55;ЖК;false;Thomson;55FT8865;true;true;pink;30343;Мальта;very small;vjobr
55;ЖК;true;Thomson;55FU4243;false;true;pink;42563;Китай;very big;ux
55;ЖК;false;Thomson;55FU5663;false;false;red;11598;Вьетнам;medium;muozcuug
55;ЖК;true;Thomson;55FU8765;true;true;black;42079;Азад Джамму и Кашмир;small;szquv
55;ЖК;true;Thomson;55FW6765;false;false;brawn;27588;Северные Марианские острова;very small;zqzsqzxe
55;ЖК;true;Thomson;55FW8785;true;true;brawn;53794;Каймановы острова;very small;qvkr
55;ЖК;false;Thomson;55FZ3233;true;true;orange;48877;Украина;big;ctusl
55;ЖК;true;Thomson;55FZ3234;true;false;brawn;28970;Вьетнам;big;hmrywo
